"","x"
"adabag_ci.2.5%",0.751313853268867
"adabag_ci.97.5%",0.755518183729241
"svm_ci.2.5%",0.752049611099432
"svm_ci.97.5%",0.755833508513769
"rf_ci.2.5%",0.859677843178474
"rf_ci.97.5%",0.867356001681732
