"","x"
"adabag_ci.2.5%",0.5
"adabag_ci.97.5%",0.785714285714286
"svm_ci.2.5%",0.642857142857143
"svm_ci.97.5%",0.892857142857143
"rf_ci.2.5%",0.642857142857143
"rf_ci.97.5%",0.964285714285714
