"","scores_adabag","scores_svm","scores_rf"
"1",0.482857142857143,0.482857142857143,0.482857142857143
"2",0.948571428571429,0.948571428571429,0.948571428571429
"3",0.874285714285714,0.874285714285714,0.874285714285714
"4",0.82,0.82,0.82
"5",0.8,0.508571428571429,0.8
"6",0.445714285714286,0.168571428571429,0.168571428571429
"7",0.437142857142857,0.757142857142857,0.757142857142857
"8",0.0514285714285714,0.165714285714286,0.0514285714285714
"9",0.594285714285714,0.86,0.86
"10",0.994285714285714,0.994285714285714,0.994285714285714
"11",0.105714285714286,0.105714285714286,0.105714285714286
"12",0.225714285714286,0.225714285714286,0.528571428571429
"13",0.997142857142857,0.997142857142857,0.997142857142857
"14",0.817142857142857,0.531428571428571,0.531428571428571
"15",0.977142857142857,0.977142857142857,0.922857142857143
"16",0.868571428571429,0.868571428571429,0.868571428571429
"17",0.888571428571429,0.64,0.888571428571429
"18",0.291428571428571,0.6,0.6
"19",0.374285714285714,0.685714285714286,0.685714285714286
"20",0.0714285714285714,0.245714285714286,0.245714285714286
"21",0.391428571428571,0.391428571428571,0.705714285714286
"22",0.928571428571429,0.928571428571429,0.928571428571429
"23",0.831428571428571,0.831428571428571,0.831428571428571
"24",0.554285714285714,0.831428571428571,0.831428571428571
"25",0.888571428571429,0.654285714285714,0.888571428571429
"26",0.922857142857143,0.922857142857143,0.922857142857143
"27",0.991428571428571,0.991428571428571,0.991428571428571
"28",0.531428571428571,0.817142857142857,0.817142857142857
"29",0.86,0.86,0.86
"30",0.268571428571429,0.582857142857143,0.582857142857143
"31",0.974285714285714,0.974285714285714,0.974285714285714
"32",0.891428571428571,0.682857142857143,0.891428571428571
"33",0.597142857142857,0.597142857142857,0.597142857142857
"34",0.96,0.96,0.96
"35",0.951428571428571,0.951428571428571,0.951428571428571
"36",0.891428571428571,0.891428571428571,0.891428571428571
"37",0.494285714285714,0.494285714285714,0.494285714285714
"38",0.874285714285714,0.874285714285714,0.874285714285714
"39",0.594285714285714,0.594285714285714,0.594285714285714
"40",0.954285714285714,0.86,0.954285714285714
"41",0.12,0.0314285714285714,0.12
"42",0.357142857142857,0.357142857142857,0.357142857142857
"43",0.888571428571429,0.645714285714286,0.645714285714286
"44",0.831428571428571,0.831428571428571,0.831428571428571
"45",0.182857142857143,0.468571428571429,0.468571428571429
"46",0.0428571428571429,0.0428571428571429,0.0428571428571429
"47",0.542857142857143,0.542857142857143,0.542857142857143
"48",0.531428571428571,0.531428571428571,0.231428571428571
"49",0.454285714285714,0.454285714285714,0.762857142857143
"50",0.78,0.78,0.78
"51",0.457142857142857,0.762857142857143,0.762857142857143
"52",0.868571428571429,0.96,0.96
"53",0.674285714285714,0.674285714285714,0.674285714285714
"54",0.554285714285714,0.831428571428571,0.831428571428571
"55",0.371428571428571,0.677142857142857,0.677142857142857
"56",0.731428571428571,0.417142857142857,0.731428571428571
"57",0.928571428571429,0.928571428571429,0.748571428571429
"58",0.874285714285714,0.874285714285714,0.874285714285714
"59",0.931428571428571,0.931428571428571,0.931428571428571
"60",0.9,0.9,0.9
"61",0.951428571428571,0.951428571428571,0.951428571428571
"62",0.488571428571429,0.791428571428571,0.791428571428571
"63",0.954285714285714,0.954285714285714,0.954285714285714
"64",0.94,0.94,0.94
"65",0.791428571428571,0.791428571428571,0.791428571428571
"66",0.0685714285714286,0.234285714285714,0.234285714285714
"67",0.997142857142857,0.997142857142857,0.997142857142857
"68",0.991428571428571,0.991428571428571,0.991428571428571
"69",0.968571428571429,0.968571428571429,0.968571428571429
"70",0.948571428571429,0.948571428571429,0.948571428571429
"71",0.888571428571429,0.888571428571429,0.888571428571429
"72",0.571428571428571,0.571428571428571,0.571428571428571
"73",0.24,0.56,0.56
"74",0.908571428571429,0.908571428571429,0.908571428571429
"75",0.531428571428571,0.817142857142857,0.817142857142857
"76",0.748571428571429,0.434285714285714,0.434285714285714
"77",0.957142857142857,0.957142857142857,0.957142857142857
"78",0.968571428571429,0.968571428571429,0.968571428571429
"79",0.922857142857143,0.922857142857143,0.922857142857143
"80",0.831428571428571,0.545714285714286,0.831428571428571
"81",0.602857142857143,0.294285714285714,0.294285714285714
"82",0.511428571428571,0.511428571428571,0.511428571428571
"83",0.577142857142857,0.845714285714286,0.845714285714286
"84",0.8,0.8,0.8
"85",0.834285714285714,0.834285714285714,0.834285714285714
"86",0.597142857142857,0.291428571428571,0.597142857142857
"87",0.122857142857143,0.362857142857143,0.362857142857143
"88",0.648571428571429,0.648571428571429,0.648571428571429
"89",0.751428571428571,0.751428571428571,0.751428571428571
"90",0.0857142857142857,0.0857142857142857,0.0857142857142857
"91",0.851428571428571,0.851428571428571,0.851428571428571
"92",0.165714285714286,0.44,0.44
"93",0.931428571428571,0.98,0.98
"94",0.942857142857143,0.942857142857143,0.942857142857143
"95",0.791428571428571,0.791428571428571,0.791428571428571
"96",0.954285714285714,0.954285714285714,0.954285714285714
"97",0.968571428571429,0.968571428571429,0.968571428571429
"98",0.908571428571429,0.908571428571429,0.908571428571429
"99",0.148571428571429,0.414285714285714,0.414285714285714
"100",0.962857142857143,0.962857142857143,0.962857142857143
"101",0.931428571428571,0.931428571428571,0.794285714285714
"102",0.954285714285714,0.954285714285714,0.954285714285714
"103",0.397142857142857,0.705714285714286,0.705714285714286
"104",0.868571428571429,0.868571428571429,0.868571428571429
"105",0.997142857142857,0.997142857142857,0.997142857142857
"106",0.731428571428571,0.731428571428571,0.731428571428571
"107",0.948571428571429,0.837142857142857,0.837142857142857
"108",0.02,0.02,0.02
"109",0.334285714285714,0.648571428571429,0.648571428571429
"110",0.768571428571429,0.468571428571429,0.768571428571429
"111",0.674285714285714,0.674285714285714,0.674285714285714
"112",0.705714285714286,0.705714285714286,0.705714285714286
"113",0.28,0.28,0.28
"114",0.742857142857143,0.742857142857143,0.742857142857143
"115",0.514285714285714,0.208571428571429,0.208571428571429
"116",0.48,0.188571428571429,0.48
"117",0.417142857142857,0.417142857142857,0.731428571428571
"118",0.402857142857143,0.402857142857143,0.402857142857143
"119",0.245714285714286,0.562857142857143,0.562857142857143
"120",0.574285714285714,0.84,0.574285714285714
"121",0.874285714285714,0.874285714285714,0.874285714285714
"122",0.811428571428571,0.811428571428571,0.811428571428571
"123",0.677142857142857,0.677142857142857,0.677142857142857
"124",0.954285714285714,0.954285714285714,0.954285714285714
"125",0.222857142857143,0.517142857142857,0.517142857142857
"126",0.782857142857143,0.931428571428571,0.931428571428571
"127",0.705714285714286,0.394285714285714,0.705714285714286
"128",0.357142857142857,0.668571428571429,0.668571428571429
"129",0.0314285714285714,0.108571428571429,0.0314285714285714
"130",0.845714285714286,0.845714285714286,0.845714285714286
"131",0.82,0.82,0.82
"132",0.325714285714286,0.637142857142857,0.637142857142857
"133",0.988571428571429,0.988571428571429,0.988571428571429
"134",0.534285714285714,0.534285714285714,0.534285714285714
"135",0.988571428571429,0.988571428571429,0.988571428571429
"136",0.951428571428571,0.845714285714286,0.951428571428571
"137",0.831428571428571,0.831428571428571,0.554285714285714
"138",0.997142857142857,0.997142857142857,0.997142857142857
"139",0.874285714285714,0.874285714285714,0.874285714285714
"140",0.948571428571429,0.948571428571429,0.948571428571429
"141",0.382857142857143,0.382857142857143,0.382857142857143
"142",0.911428571428571,0.911428571428571,0.911428571428571
"143",0.957142857142857,0.988571428571429,0.988571428571429
"144",0.874285714285714,0.874285714285714,0.874285714285714
"145",0.86,0.86,0.86
"146",0.962857142857143,0.962857142857143,0.962857142857143
"147",0.86,0.86,0.86
"148",0.854285714285714,0.854285714285714,0.954285714285714
"149",0.98,0.98,0.98
"150",0.42,0.42,0.42
"151",0.577142857142857,0.851428571428571,0.577142857142857
"152",0.911428571428571,0.714285714285714,0.911428571428571
"153",0.325714285714286,0.325714285714286,0.325714285714286
"154",0.634285714285714,0.634285714285714,0.634285714285714
"155",0.997142857142857,0.997142857142857,0.997142857142857
"156",0.471428571428571,0.471428571428571,0.471428571428571
"157",0.857142857142857,0.857142857142857,0.857142857142857
"158",0.391428571428571,0.705714285714286,0.705714285714286
"159",0.514285714285714,0.514285714285714,0.514285714285714
"160",0.562857142857143,0.562857142857143,0.562857142857143
"161",0.925714285714286,0.925714285714286,0.925714285714286
"162",0.131428571428571,0.391428571428571,0.131428571428571
"163",0.382857142857143,0.382857142857143,0.125714285714286
"164",0.991428571428571,0.991428571428571,0.991428571428571
"165",0.868571428571429,0.868571428571429,0.868571428571429
"166",0.874285714285714,0.874285714285714,0.874285714285714
"167",0.757142857142857,0.928571428571429,0.928571428571429
"168",0.185714285714286,0.471428571428571,0.471428571428571
"169",0.928571428571429,0.748571428571429,0.928571428571429
"170",0.285714285714286,0.285714285714286,0.285714285714286
"171",0.677142857142857,0.677142857142857,0.677142857142857
"172",0.868571428571429,0.868571428571429,0.868571428571429
"173",0.954285714285714,0.954285714285714,0.954285714285714
"174",0.134285714285714,0.402857142857143,0.402857142857143
"175",0.834285714285714,0.834285714285714,0.834285714285714
"176",0.608571428571429,0.608571428571429,0.608571428571429
"177",0.988571428571429,0.988571428571429,0.988571428571429
"178",0.914285714285714,0.914285714285714,0.914285714285714
