"","scores_adabag","scores_svm","scores_rf"
"1",0.588095238095238,0.588095238095238,0.588095238095238
"2",0.883928571428571,0.883928571428571,0.982738095238095
"3",0.220238095238095,0.220238095238095,0.220238095238095
"4",0.829761904761905,0.970833333333333,0.970833333333333
"5",0.543452380952381,0.543452380952381,0.543452380952381
"6",0.407738095238095,0.407738095238095,0.407738095238095
"7",0.977380952380952,0.977380952380952,0.977380952380952
"8",0.251785714285714,0.644047619047619,0.644047619047619
"9",0.410714285714286,0.11547619047619,0.410714285714286
"10",0.701190476190476,0.701190476190476,0.701190476190476
"11",0.502380952380952,0.844047619047619,0.844047619047619
"12",0.645238095238095,0.645238095238095,0.645238095238095
"13",0.4375,0.794642857142857,0.794642857142857
"14",0.997619047619048,0.997619047619048,0.997619047619048
"15",0.992261904761905,0.992261904761905,0.992261904761905
"16",0.852380952380952,0.852380952380952,0.852380952380952
"17",0.516071428571429,0.851190476190476,0.851190476190476
"18",0.992261904761905,0.992261904761905,0.992261904761905
"19",0.989880952380952,0.989880952380952,0.989880952380952
"20",0.958928571428571,0.958928571428571,0.958928571428571
"21",0.993452380952381,0.993452380952381,0.993452380952381
"22",0.271428571428571,0.674404761904762,0.674404761904762
"23",0.920238095238095,0.920238095238095,0.920238095238095
"24",0.763095238095238,0.763095238095238,0.763095238095238
"25",0.795238095238095,0.795238095238095,0.795238095238095
"26",0.992857142857143,0.992857142857143,0.992857142857143
"27",0.713690476190476,0.939880952380952,0.939880952380952
"28",0.0821428571428571,0.0821428571428571,0.0821428571428571
"29",0.908928571428571,0.636904761904762,0.636904761904762
"30",0.944642857142857,0.944642857142857,0.944642857142857
"31",0.375,0.375,0.375
"32",0.286309523809524,0.686904761904762,0.686904761904762
"33",0.532738095238095,0.532738095238095,0.532738095238095
"34",0.1125,0.407738095238095,0.407738095238095
"35",0.932142857142857,0.932142857142857,0.932142857142857
"36",0.157142857142857,0.502380952380952,0.502380952380952
"37",0.544047619047619,0.544047619047619,0.544047619047619
"38",0.967261904761905,0.967261904761905,0.967261904761905
"39",0.854761904761905,0.854761904761905,0.854761904761905
"40",0.709523809523809,0.307738095238095,0.307738095238095
"41",0.995833333333333,0.995833333333333,0.995833333333333
"42",0.919047619047619,0.919047619047619,0.919047619047619
"43",0.60297619047619,0.889285714285714,0.889285714285714
"44",0.421428571428571,0.421428571428571,0.782738095238095
"45",0.241666666666667,0.625595238095238,0.625595238095238
"46",0.319642857142857,0.319642857142857,0.72202380952381
"47",0.248809523809524,0.248809523809524,0.641666666666667
"48",0.544047619047619,0.864285714285714,0.864285714285714
"49",0.385714285714286,0.385714285714286,0.763095238095238
"50",0.714880952380952,0.313690476190476,0.714880952380952
"51",0.432738095238095,0.432738095238095,0.432738095238095
"52",0.197619047619048,0.552380952380952,0.552380952380952
"53",0.889285714285714,0.889285714285714,0.889285714285714
"54",0.755952380952381,0.367857142857143,0.367857142857143
"55",0.5125,0.85,0.85
"56",0.385119047619048,0.103571428571429,0.385119047619048
"57",0.8875,0.8875,0.8875
"58",0.966666666666667,0.995833333333333,0.995833333333333
"59",0.271428571428571,0.271428571428571,0.673809523809524
"60",0.47797619047619,0.831547619047619,0.831547619047619
"61",0.161904761904762,0.507738095238095,0.507738095238095
"62",0.749404761904762,0.95,0.95
"63",0.786904761904762,0.429166666666667,0.429166666666667
"64",0.368452380952381,0.368452380952381,0.368452380952381
"65",0.958333333333333,0.994642857142857,0.994642857142857
"66",0.728571428571429,0.728571428571429,0.728571428571429
"67",0.855952380952381,0.855952380952381,0.855952380952381
"68",0.995833333333333,0.995833333333333,0.995833333333333
"69",0.763095238095238,0.763095238095238,0.763095238095238
"70",0.929166666666667,0.929166666666667,0.929166666666667
"71",0.908928571428571,0.908928571428571,0.908928571428571
"72",0.98452380952381,0.98452380952381,0.98452380952381
"73",0.106547619047619,0.388690476190476,0.106547619047619
"74",0.106547619047619,0.388690476190476,0.106547619047619
"75",0.00535714285714286,0.0428571428571428,0.0428571428571428
"76",0.995833333333333,0.995833333333333,0.995833333333333
"77",0.358333333333333,0.358333333333333,0.750595238095238
"78",0.995833333333333,0.995833333333333,0.995833333333333
"79",0.87202380952381,0.87202380952381,0.87202380952381
"80",0.47797619047619,0.831547619047619,0.831547619047619
"81",0.545238095238095,0.864880952380952,0.864880952380952
"82",0.47202380952381,0.47202380952381,0.47202380952381
"83",0.703571428571429,0.300595238095238,0.703571428571429
"84",0.830952380952381,0.830952380952381,0.97202380952381
"85",0.836309523809524,0.836309523809524,0.836309523809524
"86",0.385119047619048,0.10297619047619,0.385119047619048
"87",0.554166666666667,0.554166666666667,0.554166666666667
"88",0.96547619047619,0.96547619047619,0.96547619047619
"89",0.67202380952381,0.917857142857143,0.917857142857143
"90",0.311904761904762,0.311904761904762,0.311904761904762
"91",0.819642857142857,0.819642857142857,0.819642857142857
"92",0.823809523809524,0.823809523809524,0.969047619047619
"93",0.673809523809524,0.673809523809524,0.673809523809524
"94",0.891071428571429,0.891071428571429,0.891071428571429
"95",0.920833333333333,0.920833333333333,0.988690476190476
"96",0.865476190476191,0.865476190476191,0.865476190476191
"97",0.942857142857143,0.992857142857143,0.992857142857143
"98",0.722619047619048,0.319642857142857,0.319642857142857
"99",0.917261904761905,0.917261904761905,0.917261904761905
"100",0.251785714285714,0.644642857142857,0.251785714285714
"101",0.968452380952381,0.968452380952381,0.968452380952381
"102",0.163095238095238,0.511904761904762,0.511904761904762
"103",0.545238095238095,0.864880952380952,0.864880952380952
"104",0.829761904761905,0.473214285714286,0.829761904761905
"105",0.944047619047619,0.944047619047619,0.944047619047619
"106",0.989880952380952,0.989880952380952,0.989880952380952
"107",0.688095238095238,0.688095238095238,0.688095238095238
"108",0.901785714285714,0.901785714285714,0.901785714285714
"109",0.866071428571429,0.866071428571429,0.866071428571429
"110",0.669642857142857,0.917857142857143,0.669642857142857
"111",0.951190476190476,0.951190476190476,0.951190476190476
"112",0.0327380952380952,0.183928571428571,0.183928571428571
"113",0.980952380952381,0.980952380952381,0.980952380952381
"114",0.952380952380952,0.767857142857143,0.952380952380952
"115",0.145833333333333,0.477380952380952,0.477380952380952
"116",0.891071428571429,0.891071428571429,0.891071428571429
"117",0.420238095238095,0.420238095238095,0.780952380952381
"118",0.836309523809524,0.836309523809524,0.836309523809524
"119",0.0440476190476191,0.225595238095238,0.225595238095238
"120",0.723214285714286,0.723214285714286,0.320238095238095
