"","scores_adabag","scores_svm","scores_rf"
"1",0.681818181818182,0.681818181818182,0.681818181818182
"2",0.863636363636364,0.863636363636364,0.863636363636364
"3",1,1,1
"4",0.863636363636364,0.863636363636364,0.863636363636364
"5",0.727272727272727,0.727272727272727,0.454545454545455
"6",0.590909090909091,0.590909090909091,0.590909090909091
"7",0.590909090909091,0.590909090909091,0.590909090909091
"8",0.0909090909090909,0.0909090909090909,0.0909090909090909
"9",0.681818181818182,0.681818181818182,0.681818181818182
"10",1,0.181818181818182,1
"11",0.454545454545455,0.727272727272727,0.454545454545455
"12",1,1,1
"13",0.181818181818182,1,1
"14",0.727272727272727,0.727272727272727,0.727272727272727
"15",0.590909090909091,0.590909090909091,0.590909090909091
"16",0.272727272727273,0.272727272727273,1
"17",0.363636363636364,0.363636363636364,0.363636363636364
"18",0.363636363636364,0.909090909090909,0.909090909090909
"19",1,1,1
"20",1,1,0.0909090909090909
"21",0.727272727272727,0.727272727272727,0.727272727272727
"22",0.681818181818182,0.681818181818182,0.681818181818182
"23",0.454545454545455,0.727272727272727,0.454545454545455
"24",0.636363636363636,0.636363636363636,0.636363636363636
"25",0.454545454545455,0.727272727272727,0.454545454545455
"26",1,1,1
"27",1,1,1
"28",1,1,1
