"","scores_adabag","scores_svm","scores_rf"
"1",0.681818181818182,0.681818181818182,0.681818181818182
"2",0.409090909090909,0.409090909090909,0.409090909090909
"3",1,1,1
"4",0.409090909090909,0.409090909090909,0.409090909090909
"5",0.454545454545455,0.454545454545455,0.272727272727273
"6",0.409090909090909,0.409090909090909,0.409090909090909
"7",0.409090909090909,0.590909090909091,0.409090909090909
"8",0.909090909090909,0.909090909090909,0.909090909090909
"9",0.681818181818182,0.681818181818182,0.681818181818182
"10",0.181818181818182,0,0.181818181818182
"11",0.545454545454545,0.727272727272727,0.545454545454545
"12",1,1,1
"13",0.818181818181818,1,1
"14",0.454545454545455,0.454545454545455,0.454545454545455
"15",0.590909090909091,0.590909090909091,0.590909090909091
"16",0,0,0.272727272727273
"17",0.636363636363636,0.636363636363636,0.636363636363636
"18",0.636363636363636,0.909090909090909,0.909090909090909
"19",0.0909090909090909,0.0909090909090909,0.0909090909090909
"20",1,1,0.909090909090909
"21",0.727272727272727,0.727272727272727,0.727272727272727
"22",0.681818181818182,0.681818181818182,0.681818181818182
"23",0.545454545454545,0.727272727272727,0.545454545454545
"24",0.590909090909091,0.590909090909091,0.590909090909091
"25",0.545454545454545,0.727272727272727,0.545454545454545
"26",1,1,1
"27",0.0909090909090909,0.0909090909090909,0.0909090909090909
"28",1,1,1
